id,earnings_weekly,trip_count_monthly,avg_rating_last_90_days,job_type,gender,age,cancellation_rate,zone,rent_paid_last_12_months,utility_paid_last_12,app_logins_last_30_days,complaints_last_6_months,outstanding_loans
b065a73c-3388-48b3-957d-4dccbf228a8b,795.44,119,3.894,Delivery Bike,Male,44,0.092,Rural West,11,4,46,7,165
e7a0a76c-999d-45c9-8573-e59f47cd98da,1340.49,139,2.949,Ride-Hail,Female,27,0.168,Rural South,5,9,50,3,829
8b4ef31d-d773-41e5-a20e-2095701f610d,1117.65,39,4.077,Taxi Driver,Non-binary,43,0.073,Urban West,1,10,44,1,500
8681bca8-e147-4bca-8d0c-d0efcbc2e56e,908.96,43,2.513,Food Delivery,Female,47,0.032,Rural West,4,10,29,10,782
811eb522-bfa9-415c-ab3f-e11b2adc4fd2,804.42,42,3.255,Delivery Bike,Male,25,0.129,Urban North,0,10,6,4,702
d7509ce3-6902-49ec-9fb1-f163e28af897,636.47,112,3.967,Delivery Bike,Male,35,0.18,Urban East,10,12,53,8,608
333e0b48-50de-4f71-9e16-b3dc588c102b,1318.63,27,4.161,Food Delivery,Male,42,0.087,Rural South,0,9,36,2,728
af69b377-46a2-4eb0-aa58-aef56d6b9eb6,1325.84,14,4.155,Taxi Driver,Female,41,0.156,Rural West,9,8,43,9,482
687a7a90-ac15-41c1-a9d4-3c0601d3b3e0,1493.12,40,2.157,Package Delivery Driver,Male,34,0.178,Rural East,1,4,54,4,925
2436bad1-725d-4c54-94ae-6e0245247f3b,1454.51,122,2.877,Delivery Car,Female,40,0.048,Rural South,1,12,18,10,420
f8c4fe1e-3634-4dcc-8a60-ff2c8a6ca9b5,1555.94,88,4.06,Food Delivery,Male,50,0.053,Rural North,12,11,53,8,520
ae7b0f78-7b28-428e-857e-1d6ae23a370f,1962.86,112,4.949,Delivery Car,Male,27,0.092,Rural South,1,0,30,10,132
4a015302-2e1e-47ad-bb00-d10ee4675a60,1122.95,29,4.74,Ride-Hail,Polygender,27,0.018,Urban West,7,0,52,2,968
0a2904f7-6775-42f3-91a1-2bfe8879438a,1974.36,73,4.886,Delivery Car,Male,41,0.066,Rural East,10,6,33,0,472
25914d2b-f7aa-4c73-86c5-3e60642fddbe,1191.99,79,2.986,Delivery Bike,Female,30,0.153,Rural East,11,8,35,7,941
a4931e40-2e4c-4dd6-acf8-e9d77e72f885,1224.24,65,2.156,Graphic Designer,Female,31,0.008,Urban South,11,12,23,4,152
5d6d0213-93d1-4039-ba7f-cc08f32408a4,1380.22,20,4.247,"",Female,42,0.103,Rural South,4,10,52,3,382
5ee8cb1c-1a65-4295-9933-5a7c57ddb708,533.08,124,3.98,Delivery Bike,Male,39,0.041,Urban East,5,1,55,10,265
66e22beb-d2ba-4543-adbf-4491dfea30c4,1568.06,123,3.234,"",Female,26,0.171,Urban West,2,3,56,5,314
ada79e6d-5076-4cc2-9a2a-1c1696a4f571,722.11,23,3.731,Ride-Hail,Male,41,0.126,Urban North,10,10,21,0,179
5c41e036-b85a-4647-84df-78ff36d22251,1226.45,73,3.274,Delivery Car,Female,25,0.102,Rural South,12,9,21,10,16
d4287513-e9d7-45fd-af5a-358388ee3048,1490.48,96,3.661,Ride-Hail,Female,46,0.017,Rural North,5,9,3,2,387
a3b8a396-e3bc-4657-b5b4-cedfadfe2960,1409.14,123,4.003,Delivery Car,Male,29,0.146,Urban North,10,5,56,7,739
ff3945a1-6587-4df5-9722-46256339267c,848.71,79,2.358,Delivery Car,Male,36,0.192,Rural South,10,7,27,5,703
4e74f98e-53f6-4697-854b-2f5cee21214e,1834.23,22,3.595,Food Delivery,Male,36,0.187,Rural South,1,3,34,9,506
371887cd-84cf-43df-8c01-d81c62705905,1376.91,147,4.847,Food Delivery,Male,37,0.039,Urban West,5,8,10,2,342
0b0e9280-efb4-4acc-a126-eed33b05be69,961.43,51,4.649,Taxi Driver,Female,43,0.137,Urban South,6,10,26,2,345
ff32ef83-d9ee-4738-9bae-1e8bc8387b13,807.41,97,4.129,Package Delivery Driver,Male,37,0.147,Urban East,12,1,0,1,922
198b4b35-0b22-4972-9507-ad61679ae6de,826.01,98,2.844,Food Delivery,Female,40,0.073,Rural North,2,12,38,9,968
7346d48d-9396-42f3-b58e-ab600ba570d1,1748.66,25,2.903,Taxi Driver,Genderfluid,28,0.184,Urban South,7,1,55,0,544
b26e4120-1c2e-46b6-b79a-edf9cab32fcc,1130.82,25,4.545,Delivery Bike,Male,20,0.175,Urban South,0,12,42,5,494
b645e237-a6fc-464a-b806-a026e0b7278f,1191.27,117,4.663,Package Delivery Driver,Non-binary,38,0.199,Rural South,2,9,5,1,601
d365f866-f473-4efe-b52d-db72b37ed1e4,914.0,116,2.682,"",Male,26,0.101,Rural North,1,10,23,1,515
20bb1175-8166-4d34-a06a-0c7ada3ce3fc,1673.64,92,4.832,Package Delivery Driver,Female,40,0.033,Rural South,6,6,0,0,430
a569395e-ce17-4b3e-8c79-8963adb6261d,1721.58,80,4.359,Taxi Driver,Female,32,0.083,Urban West,9,12,34,0,965
bb85de18-d620-4d66-bbd9-1ad82d3dddf2,1092.59,88,3.537,Food Delivery,Male,36,0.112,Urban North,1,0,10,5,543
268e9f97-b8b9-4488-9bf0-a1806bb6142f,1348.35,22,2.73,Graphic Designer,Female,25,0.03,Urban South,3,12,54,0,982
fc0fd1fa-b84f-4c8e-88f0-5e0735490126,533.77,36,3.628,Food Delivery,Female,32,0.095,Rural West,4,3,57,4,661
1688fd9a-d635-41c3-a3c1-10d36381604f,1213.06,35,2.958,Delivery Car,Male,23,0.042,Rural North,2,5,39,0,819
10a56aec-10a9-41d3-b8f5-4f195b96a279,1811.61,103,3.191,Delivery Car,Female,32,0.165,Rural West,3,0,1,0,629
923d0e71-bb48-4eb4-b65f-d428eda7a45f,591.39,117,3.935,Delivery Car,Female,39,0.011,Urban South,4,11,13,1,791
cd4b720e-db0e-4c51-b22e-0de0770a4a13,500.81,129,2.092,Graphic Designer,Male,40,0.182,Urban East,11,3,34,0,915
20b4f3e1-cd49-4e23-b361-7d9f809a0a97,1345.6,89,4.108,Graphic Designer,Male,48,0.069,Urban West,9,1,6,4,239
e33c89d6-581d-4087-b94c-f4be3987f079,534.18,52,2.75,Ride-Hail,Non-binary,29,0.016,Urban South,1,3,4,1,649
3df7346d-b5bf-4014-8d46-0e39d9d9029d,1862.42,143,2.655,Taxi Driver,Female,37,0.01,Urban East,0,9,45,8,347
2811e078-0c49-48cb-9016-697857ababe6,526.67,133,3.008,"",Female,23,0.151,Urban East,11,0,3,6,325
c46a3c01-058f-415d-b7e4-a62e05636cab,1923.81,145,2.114,Package Delivery Driver,Male,50,0.181,Rural South,5,0,29,4,412
859d6610-7f87-46ad-bb97-5bb56574d230,593.42,48,3.575,Delivery Car,Female,39,0.142,Urban East,7,12,4,2,896
1c2cfe3f-caab-434c-b1cb-b73bec44a80a,807.91,54,2.945,Delivery Car,Female,34,0.176,Rural North,7,12,45,9,707
0b83c295-b512-4b8a-9ab7-03d073cfecb2,549.45,56,2.078,Food Delivery,Female,45,0.0,Rural North,3,2,21,3,242
62b6eb12-135b-4bb3-bc1b-805e75231b39,1503.5,39,2.127,Delivery Bike,Male,40,0.032,Urban North,3,0,10,7,985
a3f11d88-4dfd-4f83-b388-86a60927033f,811.19,66,3.214,Delivery Car,Polygender,25,0.153,Urban South,12,5,22,0,467
77405426-a869-4851-9fbf-96cbed8f9320,1131.11,65,3.422,Graphic Designer,Female,48,0.177,Rural East,7,9,24,10,413
d2da1140-4c4b-4f75-ac1c-565f581d1943,1180.14,78,2.2,Delivery Bike,Female,20,0.036,Rural West,10,12,30,7,386
e1ff671a-cdf9-46ae-8410-d60105f031c8,1855.98,43,4.696,Delivery Car,Female,44,0.034,Rural South,5,0,23,3,19
ef9d6057-b78a-4d0d-9a50-85bdfdd899c3,1201.72,123,3.448,Package Delivery Driver,Male,29,0.004,Rural South,5,1,57,9,183
fe0fc1ed-6ede-4d4c-8e9e-f2ceab5d8b10,729.38,80,4.764,Package Delivery Driver,Male,30,0.04,Urban South,5,10,18,1,654
43eef762-bec5-44c0-b249-4da28769c68a,963.59,60,2.118,Food Delivery,Female,37,0.125,Rural North,4,10,15,0,530
93d40bd4-5f4d-4eef-bec8-a63876f9b804,1009.16,81,2.057,Taxi Driver,Male,29,0.189,Urban South,2,1,8,3,72
052745a7-3eb2-4860-89a4-f8e34c980ecb,750.57,117,4.29,Food Delivery,Female,29,0.019,Urban West,2,4,56,2,478
25f35c63-a867-4ef2-93e4-a76d65d95d19,1373.2,87,3.229,Package Delivery Driver,Male,38,0.14,Urban South,0,4,4,10,202
1ffcea7b-dd9b-4790-bf1f-7cc15c0aabaf,723.15,96,4.75,"",Female,43,0.105,Rural North,12,1,2,4,526
1bc62838-afb3-4b52-a0cc-c627ccae0de8,1447.16,17,3.172,Package Delivery Driver,Male,38,0.102,Rural South,4,6,8,3,415
8a0fa006-5c37-4831-b5a9-3552267cb18e,1265.07,62,2.049,Food Delivery,Female,47,0.127,Rural South,8,3,7,2,501
85dbe4e8-c87c-42d6-bac9-9dd29bf9f65c,1208.07,29,2.885,Package Delivery Driver,Male,28,0.155,Urban North,2,6,30,0,700
7ac69385-acf2-4f13-b15f-6c4dae1957cd,770.01,91,3.755,Delivery Car,Genderfluid,22,0.065,Rural North,11,2,10,3,652
3f0bc057-b48b-40ba-a7df-a31e2523f19c,1585.82,113,3.794,Graphic Designer,Female,40,0.052,Urban North,3,8,29,4,872
0dfb6340-5360-49e2-ad45-bb292a25fa31,795.77,85,3.369,Delivery Bike,Female,25,0.165,Urban East,8,12,6,4,908
8c5d5e48-d237-435c-bc13-8d0cb4228749,1618.99,114,2.122,Delivery Car,Male,45,0.01,Rural South,10,0,8,8,896
7f736f87-960d-42c6-9b07-cb4d15eab9d0,1750.35,131,4.203,Food Delivery,Male,25,0.187,Urban East,6,8,12,5,204
ac6fc164-f3c3-4384-9742-e4e15326ae30,1657.1,13,3.936,Delivery Bike,Male,22,0.185,Rural South,11,3,4,8,136
4bf20c6d-390f-4385-828b-7073205f00d5,1266.12,53,4.754,Delivery Bike,Female,41,0.065,Rural West,12,2,32,0,271
e2e64e69-369d-4cd3-a5be-2782a03f9fed,1875.04,133,3.815,Package Delivery Driver,Female,26,0.121,Rural East,1,6,8,3,69
13737c2a-3063-464b-aaea-28d275e69503,1142.61,31,3.54,Delivery Bike,Genderqueer,38,0.018,Urban West,4,1,41,10,357
4ec85e70-1020-413a-abf2-d4d66112ae28,546.72,98,3.695,Taxi Driver,Female,25,0.129,Rural South,1,3,26,9,314
baa60ad6-8281-4f05-8810-35a60b10cc39,1413.92,11,2.083,Food Delivery,Male,27,0.06,Urban West,4,0,12,2,753
0c6e18e3-3f05-4ad1-9b6d-57dac638d358,610.94,22,4.992,Package Delivery Driver,Male,37,0.018,Rural East,4,7,43,10,38
e8847bfe-d3ec-4a94-afe5-520cdfca71b5,1375.06,73,2.582,Food Delivery,Female,50,0.134,Urban West,3,6,2,4,810
6a7bb065-314d-4ce2-8aa5-cb5333fdbac4,597.21,106,2.329,"",Male,24,0.023,Rural West,5,8,42,3,814
579d329b-617c-4550-a8f3-91ba13901e1a,1360.7,121,4.143,Delivery Car,Female,30,0.051,Urban North,1,0,6,3,502
48750f66-0b35-4eaa-a108-84104566d4f9,963.94,29,2.138,Taxi Driver,Male,45,0.164,Urban West,12,7,30,7,647
58b8d2bc-627f-4168-a84c-0b562ba8ca44,1250.41,104,2.22,Ride-Hail,Male,37,0.167,Urban East,7,0,30,2,202
1e252065-7fb2-4786-a1da-21b9e317cd8c,1899.26,21,2.354,Ride-Hail,Male,41,0.196,Rural East,3,5,21,6,278
e906152a-900c-4680-8b2c-e98e6b3b439c,1397.83,106,3.701,Graphic Designer,Male,33,0.194,Rural West,5,6,20,9,605
3d1e6d1c-2dfa-4b9f-a4ae-3b2216411b18,1572.88,133,4.81,"",Male,41,0.067,Urban South,5,4,47,6,101
c94ddb7b-ded8-42dc-81d2-4dd0d314774f,696.03,60,3.13,Food Delivery,Polygender,35,0.173,Urban North,11,1,44,9,276
a2c7eefc-7d51-4e6c-ba29-540f66e9d31c,1238.26,123,2.444,Taxi Driver,Male,26,0.109,Urban South,0,6,2,0,510
ea7aded9-cf1e-4380-9ece-0fade43f5f14,1549.01,69,3.072,Delivery Bike,Male,29,0.111,Rural West,6,5,57,2,258
941afca1-2763-442e-8f4f-9887fea24742,1963.93,121,2.551,Taxi Driver,Male,44,0.026,Urban West,7,8,21,8,932
92c5ade3-856a-4512-a64c-5c27adbd26a2,509.09,25,2.092,Taxi Driver,Male,34,0.132,Rural North,4,5,4,10,228
441d5470-c120-4878-949d-1660958d490e,1370.52,85,3.849,Ride-Hail,Male,23,0.11,Rural North,10,8,6,8,549
b88708d8-167b-4c56-9f99-74803feadb4d,900.88,88,2.645,Food Delivery,Male,27,0.179,Urban West,8,2,4,0,408
bd323267-e678-4dbc-a361-810f9d9b3ec2,1466.31,45,3.474,Ride-Hail,Non-binary,31,0.12,Urban South,11,2,33,6,657
8c911cd5-ac2e-427f-a885-7ce445c9f69e,1878.87,65,2.106,Delivery Car,Male,38,0.188,Urban West,0,5,13,2,4
9c5ed6af-3008-4bf6-bf4c-47e3427a2300,1795.43,133,2.204,Food Delivery,Agender,46,0.108,Urban West,1,4,38,8,354
e5643688-412d-4a29-ab87-806fcb6613f5,1161.45,137,3.273,Delivery Bike,Male,20,0.066,Urban West,9,6,58,0,346
8b0b9ca7-4102-453d-a4b3-cba1b9fe2c57,1188.86,132,4.783,"",Female,33,0.031,Urban South,8,1,11,8,253
14cf9f1e-8262-4962-8e22-6ff58ee7ed27,848.0,91,2.806,Package Delivery Driver,Female,23,0.171,Rural West,7,1,60,0,982
94ebdc99-0703-42df-b450-50a4dba9752c,633.47,81,4.846,"",Female,24,0.152,Rural West,2,10,60,1,178
4047daf7-7681-4606-8657-fad9fe4522b8,1154.21,13,3.794,Taxi Driver,Male,48,0.113,Urban North,10,5,20,9,942
82953141-aa93-4707-b8df-e93335d88716,1247.3,71,4.754,Delivery Car,Male,42,0.008,Rural North,4,2,47,8,742
5c1e7fd3-46a4-4aa7-9ae2-1eb326396e01,1482.91,135,4.406,"",Female,41,0.001,Urban North,12,11,20,3,932
88939efd-a2ee-4634-bad4-94b1119fae9f,1671.18,132,4.936,Ride-Hail,Male,33,0.055,Rural East,2,11,5,6,584
2306a44c-bea6-4f78-9054-9c46e233b719,854.11,55,2.572,"",Male,23,0.159,Rural South,2,3,1,10,839
51e74d46-3482-411f-b4b1-b8e14c3def60,1414.49,103,4.81,Taxi Driver,Female,47,0.02,Urban West,3,1,27,8,666
3bfe8195-f11a-4124-8e7e-a6c04b14a0f3,1114.0,54,4.371,Delivery Car,Male,30,0.124,Urban East,0,11,39,1,95
3122aa1d-7cf5-411c-9020-73932c453bfb,1236.0,75,4.56,Ride-Hail,Female,25,0.176,Rural West,7,6,29,0,102
497fd006-9b60-47de-ac22-ee7c857c4887,1129.38,146,2.481,Delivery Car,Female,42,0.125,Urban West,1,6,40,7,417
88c102d4-ae9d-4afb-9f06-06b3730c0e4e,1521.18,48,3.84,Graphic Designer,Male,36,0.021,Rural South,7,1,53,5,448
efe36ec7-1f26-426f-a445-3978840e7f72,630.69,121,2.678,Graphic Designer,Male,47,0.099,Rural North,4,1,1,9,605
2abf8dcf-fde8-4ff9-be47-83c7f993af04,1948.26,110,4.053,Graphic Designer,Male,31,0.015,Urban South,12,4,23,6,948
e5a6bae8-ec05-4697-b7cd-1669ce9b0b01,1655.94,120,4.346,Taxi Driver,Female,24,0.002,Rural South,6,2,48,1,223
69beca4f-6d2a-4c36-b2e3-ef72d90aab7a,1259.08,123,2.217,Package Delivery Driver,Female,38,0.089,Rural East,2,4,53,4,607
0da90ebf-f7f4-4fd6-b192-7a8006685006,1177.14,70,4.768,Delivery Bike,Female,49,0.177,Rural South,8,4,18,0,241
b9680df4-b0cc-4902-bf12-11010c89ffef,990.31,60,3.728,"",Female,41,0.071,Urban South,10,10,6,8,393
3e9a8697-89b6-4f19-a664-f9bfc89f4824,884.19,147,3.834,Delivery Bike,Female,35,0.093,Urban North,3,9,5,6,805
09a5378d-a6b3-4aa3-a6bd-ea8a7d28a5db,1988.25,74,3.557,Delivery Car,Male,43,0.033,Rural North,5,10,42,2,758
5b915aa5-b999-43ab-a8c8-d37aee90e7f1,1755.55,100,2.961,Ride-Hail,Male,39,0.197,Urban North,7,1,57,4,394
667f1f7c-f81c-4b8f-a56b-78661d8490c0,737.37,116,3.936,Delivery Car,Female,29,0.114,Rural West,9,2,46,1,634
3f5f4767-e646-43af-8252-ef7d85164e9b,1080.65,126,3.944,Taxi Driver,Male,25,0.191,Urban East,9,5,40,9,820
688f6081-f1d9-4f34-8ad6-d113f0aaa854,1151.48,109,2.76,Graphic Designer,Female,38,0.093,Rural South,5,12,26,0,834
8dc339b6-478f-431b-bf15-857f9aed7139,679.5,102,4.358,Package Delivery Driver,Female,30,0.053,Rural West,5,0,6,1,361
2490caa9-778d-4eda-a069-128420195eda,1832.39,19,3.117,Taxi Driver,Female,42,0.12,Urban East,6,7,14,5,426
e34a2ee6-a51c-4cae-8eb2-17eb7c01d7bf,847.85,53,3.716,Ride-Hail,Male,27,0.017,Rural North,3,6,22,10,987
9a6c13ef-dcf4-44a5-9a55-7ac99ebb8777,804.17,86,2.102,Delivery Bike,Female,43,0.193,Urban East,3,4,21,8,12
11e8cdb4-d00a-4431-aa3c-1d20adf10cc1,1248.06,149,4.658,Ride-Hail,Male,27,0.166,Urban North,5,3,46,3,403
7fee48cd-4ed9-476a-a545-d73341cc1961,1945.01,142,4.073,Graphic Designer,Female,43,0.082,Rural East,10,8,53,5,733
0ac096bb-1bcf-4d85-a33c-3ecbf37356ca,1172.54,118,4.139,Graphic Designer,Male,49,0.013,Rural East,11,5,15,7,786
f8540968-78b8-4525-b00a-c8f6f49e9a01,747.84,22,2.161,Delivery Car,Female,28,0.135,Rural East,1,10,29,1,249
e3fcbbe1-b6a2-4602-8df0-f556ea5ef280,848.28,103,2.054,Taxi Driver,Male,22,0.091,Urban East,2,9,55,10,359
da6e8438-e0b8-4376-854d-a466712729b4,907.91,80,4.893,Ride-Hail,Female,22,0.174,Rural East,1,8,22,0,239
ddd5c685-ef4a-4e75-adb8-3fc46340b3fb,1580.71,54,3.493,Ride-Hail,Male,23,0.014,Urban South,2,1,54,3,915
2ec3b64b-c160-454f-b227-9bdfb96a1a75,776.7,43,3.39,Taxi Driver,Female,39,0.068,Rural South,3,2,39,8,742
a976672f-721b-4ca2-90e9-fc8ca790f716,949.71,144,3.055,Delivery Car,Male,42,0.047,Rural West,3,6,36,9,795
e5fc5bdd-b92b-46b8-88de-6b3bcabbe7ed,1830.74,100,4.216,"",Female,44,0.089,Urban South,2,2,28,8,949
e61d45b6-8118-4367-83ad-81aa19b3f1a1,1124.51,87,2.135,Delivery Bike,Female,35,0.162,Rural South,8,0,52,6,387
a390e0dc-d3d8-4687-8aa0-28204e5a7d34,1616.22,88,4.577,"",Female,38,0.08,Rural East,7,0,49,3,496
8183fcdf-bddb-4216-9913-eaebf1569506,1791.72,19,2.492,Ride-Hail,Male,31,0.154,Rural East,11,7,39,5,787
ea3ab6bf-5197-495e-a0ae-fd4095656fa6,1207.81,127,4.582,Taxi Driver,Male,25,0.134,Urban East,9,5,2,2,957
7de35414-a0c1-48eb-a81b-353ea2858b93,1615.63,141,2.32,Package Delivery Driver,Female,21,0.002,Urban South,12,1,32,8,379
e38a110d-77b8-471c-b430-7ea0a8131155,1712.63,102,4.025,Delivery Bike,Female,34,0.048,Urban South,12,11,3,4,946
7b314eae-5517-4f78-a1d3-1a20c414d691,807.25,36,4.765,Food Delivery,Male,41,0.01,Rural West,4,0,25,5,129
195cbec8-f8b8-4001-a1c7-d418e0059468,1805.7,76,4.271,Ride-Hail,Male,45,0.184,Urban East,12,12,22,6,764
9e59bc5a-1691-409c-8e6d-240072e917ca,1685.86,69,3.612,Delivery Car,Female,28,0.027,Urban West,7,7,18,7,901
c35a7a00-77ac-4588-a60f-e3da60517efe,929.16,19,4.103,Food Delivery,Non-binary,47,0.015,Rural West,7,7,15,6,601
2aaf8e57-a4ab-4949-bd74-ed8c67c302e2,1313.9,30,2.475,Ride-Hail,Male,20,0.166,Urban East,8,2,28,6,720
fe0168e4-33f9-4fbb-8816-ee8d92b6aa0a,1370.19,142,2.003,Taxi Driver,Female,30,0.014,Rural North,3,4,39,1,556
1e6326ad-448c-4448-af54-725c048c38f0,1638.05,88,4.075,Delivery Car,Female,49,0.006,Rural West,12,1,20,2,513
d0ee653f-2eb8-4d06-b016-8a8f4eaa8b76,852.62,131,2.098,Graphic Designer,Male,48,0.028,Urban North,11,9,49,6,171
5ec66bf5-cd20-451a-9133-31124b17ac04,927.04,54,2.599,Delivery Car,Female,21,0.064,Rural West,9,10,11,9,782
b427f721-6099-47d8-b838-c107b7cd964c,1230.19,69,4.336,Taxi Driver,Female,50,0.034,Urban South,9,5,60,8,680
7c1b8732-b1be-44b9-aaca-2f8aca4cc398,931.22,131,3.203,Food Delivery,Female,28,0.111,Rural South,1,6,58,8,177
28839c4a-62ac-46f7-ba39-97885bd992fe,1196.03,102,2.853,Food Delivery,Male,49,0.107,Rural South,4,0,58,9,311
12b03b45-ff1f-45dd-83bf-e4b0ab8cfa5e,977.69,65,4.239,Delivery Bike,Female,26,0.09,Urban West,8,1,13,8,811
6ff2eb26-b952-4e5b-8798-788bb657b007,1790.22,139,3.876,Ride-Hail,Female,38,0.095,Urban South,5,3,46,3,720
226e9507-14e8-4b54-b34b-9fd8d8304b3f,1984.53,119,2.078,Delivery Bike,Female,37,0.165,Urban West,5,3,21,4,615
b887022c-5a82-4f50-bd20-9d381143b32b,1616.75,40,4.567,Graphic Designer,Male,27,0.086,Urban East,7,11,42,7,247
95d4fabb-7b99-4c1d-ab25-33c1dbf276be,1943.23,102,4.192,Ride-Hail,Female,21,0.094,Urban North,2,0,56,1,344
23d80081-4541-445b-95bf-1f3321d149b0,1678.75,31,2.541,Ride-Hail,Agender,28,0.012,Rural South,7,7,51,7,120
facbbd00-822e-4b23-9830-72175bb57f0d,1554.23,18,2.33,"",Female,29,0.091,Rural West,6,2,1,5,222
33586a8b-74f1-47c3-9f6e-356dfa2e204d,986.5,21,2.446,Delivery Bike,Female,38,0.072,Urban East,0,5,32,3,953
a04ea818-1eb2-41c8-a449-5af2fca0d01e,546.96,64,3.264,Taxi Driver,Male,41,0.193,Urban North,10,11,29,2,86
535dc78b-1df7-4600-8772-6d941a0a82b3,923.75,92,4.386,Delivery Car,Male,50,0.144,Urban East,3,9,47,1,626
95086681-b2f9-4052-b0ac-d13a2028684f,930.96,90,3.124,Ride-Hail,Female,27,0.113,Rural West,8,0,47,9,937
b9a03c13-c104-4bb4-af92-0f10719701d5,912.97,143,4.592,Package Delivery Driver,Female,25,0.104,Urban East,9,6,31,10,749
6d3f2eb5-9056-4df6-a52b-75c86ea90ad4,1623.4,78,3.891,Food Delivery,Female,24,0.071,Rural South,3,3,54,8,180
60065de3-794b-4051-b689-3f13f5b2c6bb,1527.74,88,3.674,"",Male,35,0.156,Urban East,5,8,57,7,462
dd359e05-1181-49ba-a41e-10cf849a6ccd,650.56,100,2.079,Ride-Hail,Male,42,0.197,Rural North,5,0,31,4,937
d0a662a0-7fac-4666-aab2-6d73213e54eb,1122.33,53,2.201,Food Delivery,Genderfluid,25,0.058,Urban West,0,2,56,5,334
8dfbba98-9aa6-48d6-abef-e660298e483b,1627.94,122,2.976,Delivery Car,Male,23,0.065,Rural West,10,7,41,3,182
561f9ecf-df26-4ffe-a70e-dcdf79220260,605.78,146,4.341,Food Delivery,Female,50,0.02,Rural East,9,7,50,3,505
5b54498c-8506-4bb5-95bf-09874ff958a3,958.06,64,3.033,Food Delivery,Male,31,0.197,Rural East,10,10,56,2,438
62693d8c-b370-4f30-a94c-7990b0268573,706.83,133,4.588,Taxi Driver,Genderqueer,34,0.004,Urban North,11,5,56,4,782
175126a5-cc31-4f80-bda5-9648a253d669,674.49,140,2.562,Delivery Bike,Female,50,0.061,Urban South,11,5,18,4,705
5881751f-693f-421b-b0e0-075b6461e856,873.75,33,2.622,Taxi Driver,Female,34,0.107,Urban South,3,12,11,1,515
1a2e2073-beca-49b6-8cf4-eaed12ae6d1e,952.62,10,3.277,Delivery Bike,Female,23,0.102,Rural South,4,9,36,9,349
0742c9f0-7363-4efa-80d9-1c00dd59e9c8,1055.18,144,4.671,Food Delivery,Female,45,0.06,Urban East,11,4,55,10,585
ea81dd39-08c7-4bd9-8879-4b80b4198d09,1517.7,40,4.574,Graphic Designer,Female,46,0.111,Urban West,1,0,13,6,144
5c4d7373-dbed-410a-b761-8f3651bb755c,1661.38,86,4.383,"",Female,23,0.149,Urban South,5,9,56,2,188
5b0d5225-f428-4d46-adfb-66bf3f5f0dee,902.3,108,4.838,Delivery Car,Male,49,0.119,Rural West,5,0,23,3,278
8bf1b8e7-189d-4d9e-b7d1-c9ea3ef7efed,1003.47,36,3.726,Delivery Car,Male,25,0.086,Rural West,0,0,50,1,318
6cd5b862-fad6-4fc9-b2aa-13a89ec774ee,937.72,23,2.644,Graphic Designer,Male,43,0.049,Rural North,7,3,5,2,42
9ab77353-1e33-4c3f-bd6d-64ca529423a1,640.51,146,3.37,Food Delivery,Genderfluid,20,0.158,Urban East,12,0,47,10,456
711e4957-aed1-48e5-9554-de64394e12f1,669.99,70,2.339,Package Delivery Driver,Female,35,0.073,Urban West,2,10,31,7,631
da86a9ea-4596-4983-8507-10f0b3282d2c,1392.97,63,3.65,Delivery Bike,Polygender,21,0.152,Rural West,4,7,6,7,692
195e48c3-fc40-4fc7-a8a4-0c2d4a5ab487,1207.7,133,2.068,Package Delivery Driver,Female,32,0.158,Urban North,10,5,0,0,767
68666caa-0dce-491d-83a0-4752f22fe477,1473.07,129,4.753,Delivery Car,Female,40,0.005,Rural North,9,6,15,4,52
da10816e-ff59-40ee-9343-7e2e799cf43a,969.33,82,3.663,Package Delivery Driver,Female,21,0.122,Rural West,1,0,32,9,374
511463de-c7db-4d8d-8904-b187a5fc5658,1309.34,119,4.854,Package Delivery Driver,Genderfluid,34,0.162,Rural West,12,4,37,9,913
a1da538d-4f61-41fc-a1dd-af1fb48c9e25,1083.39,124,2.428,Taxi Driver,Female,26,0.098,Rural West,4,3,58,5,990
6acdfcb1-8a9d-4f43-8a54-a4090cbdfd9b,1504.69,96,2.523,Delivery Bike,Female,32,0.181,Urban South,2,4,7,4,493
fcab3886-b259-492c-aa10-9323e03666d2,683.85,31,3.128,Food Delivery,Male,43,0.142,Urban South,9,10,49,9,316
b1e64ce8-a723-4346-8a98-eb976d3b0c42,1958.11,131,2.976,Taxi Driver,Polygender,42,0.14,Rural North,0,5,5,7,721
e9dbeb31-3885-4d17-92df-d70847c9dbbc,1493.84,75,3.323,Taxi Driver,Female,35,0.167,Rural East,3,5,14,4,159
4cc413da-052c-4133-99c9-c1698c966ce2,1950.38,94,2.138,Delivery Car,Female,22,0.045,Urban North,4,5,48,3,41
829d147a-fb92-44ad-b75f-388a6d99552c,1032.37,143,2.228,Delivery Car,Male,27,0.192,Rural West,12,9,34,2,454
dc4c1a02-e1be-4f93-90c7-92d29f1b2eb7,1795.37,71,2.548,Graphic Designer,Genderfluid,42,0.167,Urban West,6,1,40,2,841
6a933ba7-b2e3-458e-ab5e-72f527359241,882.74,96,2.905,"",Male,37,0.139,Rural South,11,0,6,3,820
